team,player,number,pos,season,fpl_game_week_x,mins_played_last,percentage_of_teams_actual_goals_last_5,percentage_of_teams_xg_goals_last_5,percentage_of_teams_actual_assists_last_5,percentage_of_teams_xg_assists_last_5,count,fpl_game_week_y,scored,conceded,cleen_sheet_prob,date,predicted_points_actual,predicted_points_xg
Southampton,Dušan Tadić,11.0,MID,2017-18,30,71.5,0.0,0.054000000000000006,0.0,0.08399999999999999,1,32,1.1286160924167663,1.565391697338935,0.2238841100453358,2019-03-30,2.223884110045336,2.813021710286888
Southampton,Dušan Tadić,11.0,MID,2017-18,30,71.5,0.0,0.054000000000000006,0.0,0.08399999999999999,1,33,0.5890109191479964,2.205489790961919,0.0600330881387603,2019-04-05,2.0600330881387605,2.3674967879340145
Southampton,Dušan Tadić,11.0,MID,2017-18,30,71.5,0.0,0.054000000000000006,0.0,0.08399999999999999,1,34,1.2905343192219956,1.3665695424740414,0.2742221206120575,2019-04-13,2.2742221206120576,2.9478810352459393
Southampton,Dušan Tadić,11.0,MID,2017-18,30,71.5,0.0,0.054000000000000006,0.0,0.08399999999999999,2,35,1.90807748734918,3.2900156039811934,0.3860025843864402,2019-04-23,2.38600258438644,3.382019032782712
Southampton,Dušan Tadić,11.0,MID,2017-18,30,71.5,0.0,0.054000000000000006,0.0,0.08399999999999999,1,36,1.324501223507846,1.2255227930443258,0.3020256166954434,2019-04-27,2.3020256166954436,2.993415255366539
Southampton,Dušan Tadić,11.0,MID,2017-18,30,71.5,0.0,0.054000000000000006,0.0,0.08399999999999999,1,37,1.2450666971810682,1.6442290443805758,0.2215805767334029,2019-05-04,2.2215805767334027,2.8715053926619207
Southampton,Dušan Tadić,11.0,MID,2017-18,30,71.5,0.0,0.054000000000000006,0.0,0.08399999999999999,1,38,1.54568382261292,0.6818237759778196,0.4180215850677217,2019-05-12,2.418021585067722,3.224868540471666
Southampton,Jérémy Pied,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,1,32,1.1286160924167663,1.565391697338935,0.2238841100453358,2019-03-30,0.0,0.0
Southampton,Jérémy Pied,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,1,33,0.5890109191479964,2.205489790961919,0.0600330881387603,2019-04-05,0.0,0.0
Southampton,Jérémy Pied,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,1,34,1.2905343192219956,1.3665695424740414,0.2742221206120575,2019-04-13,0.0,0.0
Southampton,Jérémy Pied,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,2,35,1.90807748734918,3.2900156039811934,0.3860025843864402,2019-04-23,0.0,0.0
Southampton,Jérémy Pied,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,1,36,1.324501223507846,1.2255227930443258,0.3020256166954434,2019-04-27,0.0,0.0
Southampton,Jérémy Pied,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,1,37,1.2450666971810682,1.6442290443805758,0.2215805767334029,2019-05-04,0.0,0.0
Southampton,Jérémy Pied,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,1,38,1.54568382261292,0.6818237759778196,0.4180215850677217,2019-05-12,0.0,0.0
Southampton,Guido Carrillo,9.0,FWD,2017-18,30,84.0,0.0,0.1,0.2,0.142,1,32,1.1286160924167663,1.565391697338935,0.2238841100453358,2019-03-30,2.6771696554500597,2.932236892336249
Southampton,Guido Carrillo,9.0,FWD,2017-18,30,84.0,0.0,0.1,0.2,0.142,1,33,0.5890109191479964,2.205489790961919,0.0600330881387603,2019-04-05,2.353406551488798,2.486523019216245
Southampton,Guido Carrillo,9.0,FWD,2017-18,30,84.0,0.0,0.1,0.2,0.142,1,34,1.2905343192219956,1.3665695424740414,0.2742221206120575,2019-04-13,2.7743205915331974,3.0659813476773685
Southampton,Guido Carrillo,9.0,FWD,2017-18,30,84.0,0.0,0.1,0.2,0.142,2,35,1.90807748734918,3.2900156039811934,0.3860025843864402,2019-04-23,3.144846492409508,3.5760720045504226
Southampton,Guido Carrillo,9.0,FWD,2017-18,30,84.0,0.0,0.1,0.2,0.142,1,36,1.324501223507846,1.2255227930443258,0.3020256166954434,2019-04-27,2.7947007341047074,3.0940380106174805
Southampton,Guido Carrillo,9.0,FWD,2017-18,30,84.0,0.0,0.1,0.2,0.142,1,37,1.2450666971810682,1.6442290443805758,0.2215805767334029,2019-05-04,2.747040018308641,3.0284250918715623
Southampton,Guido Carrillo,9.0,FWD,2017-18,30,84.0,0.0,0.1,0.2,0.142,1,38,1.54568382261292,0.6818237759778196,0.4180215850677217,2019-05-12,2.927410293567752,3.276734837478272
Southampton,Virgil van Dijk,0.0,DEF,2017-18,30,45.0,0.0,0.018000000000000002,0.0,0.014000000000000002,1,32,1.1286160924167663,1.565391697338935,0.2238841100453358,2019-03-30,1.8955364401813433,2.064828854043858
Southampton,Virgil van Dijk,0.0,DEF,2017-18,30,45.0,0.0,0.018000000000000002,0.0,0.014000000000000002,1,33,0.5890109191479964,2.205489790961919,0.0600330881387603,2019-04-05,1.2401323525550412,1.3284839904272405
Southampton,Virgil van Dijk,0.0,DEF,2017-18,30,45.0,0.0,0.018000000000000002,0.0,0.014000000000000002,1,34,1.2905343192219956,1.3665695424740414,0.2742221206120575,2019-04-13,2.0968884824482297,2.2904686303315294
Southampton,Virgil van Dijk,0.0,DEF,2017-18,30,45.0,0.0,0.018000000000000002,0.0,0.014000000000000002,2,35,1.90807748734918,3.2900156039811934,0.3860025843864402,2019-04-23,2.544010337545761,2.830221960648138
Southampton,Virgil van Dijk,0.0,DEF,2017-18,30,45.0,0.0,0.018000000000000002,0.0,0.014000000000000002,1,36,1.324501223507846,1.2255227930443258,0.3020256166954434,2019-04-27,2.2081024667817735,2.4067776503079505
Southampton,Virgil van Dijk,0.0,DEF,2017-18,30,45.0,0.0,0.018000000000000002,0.0,0.014000000000000002,1,37,1.2450666971810682,1.6442290443805758,0.2215805767334029,2019-05-04,1.8863223069336117,2.0730823115107717
Southampton,Virgil van Dijk,0.0,DEF,2017-18,30,45.0,0.0,0.018000000000000002,0.0,0.014000000000000002,1,38,1.54568382261292,0.6818237759778196,0.4180215850677217,2019-05-12,2.6720863402708868,2.9039389136628246
Southampton,Sofiane Boufal,0.0,MID,2017-18,30,15.5,0.0,0.06999999999999999,0.1,0.0,1,32,1.1286160924167663,1.565391697338935,0.2238841100453358,2019-03-30,1.5624689377703658,1.618899742391204
Southampton,Sofiane Boufal,0.0,MID,2017-18,30,15.5,0.0,0.06999999999999999,0.1,0.0,1,33,0.5890109191479964,2.205489790961919,0.0600330881387603,2019-04-05,1.2367363638831592,1.2661869098405591
Southampton,Sofiane Boufal,0.0,MID,2017-18,30,15.5,0.0,0.06999999999999999,0.1,0.0,1,34,1.2905343192219956,1.3665695424740414,0.2742221206120575,2019-04-13,1.6613824163786561,1.7259091323397557
Southampton,Sofiane Boufal,0.0,MID,2017-18,30,15.5,0.0,0.06999999999999999,0.1,0.0,2,35,1.90807748734918,3.2900156039811934,0.3860025843864402,2019-04-23,1.9584258305911941,2.053829704958653
Southampton,Sofiane Boufal,0.0,MID,2017-18,30,15.5,0.0,0.06999999999999999,0.1,0.0,1,36,1.324501223507846,1.2255227930443258,0.3020256166954434,2019-04-27,1.6993759837477973,1.7656010449231894
Southampton,Sofiane Boufal,0.0,MID,2017-18,30,15.5,0.0,0.06999999999999999,0.1,0.0,1,37,1.2450666971810682,1.6442290443805758,0.2215805767334029,2019-05-04,1.5951005858877234,1.6573539207467767
Southampton,Sofiane Boufal,0.0,MID,2017-18,30,15.5,0.0,0.06999999999999999,0.1,0.0,1,38,1.54568382261292,0.6818237759778196,0.4180215850677217,2019-05-12,1.8817267318515976,1.9590109229822437
Southampton,Sam McQueen,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,1,32,1.1286160924167663,1.565391697338935,0.2238841100453358,2019-03-30,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,1,33,0.5890109191479964,2.205489790961919,0.0600330881387603,2019-04-05,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,1,34,1.2905343192219956,1.3665695424740414,0.2742221206120575,2019-04-13,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,2,35,1.90807748734918,3.2900156039811934,0.3860025843864402,2019-04-23,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,1,36,1.324501223507846,1.2255227930443258,0.3020256166954434,2019-04-27,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,1,37,1.2450666971810682,1.6442290443805758,0.2215805767334029,2019-05-04,0.0,0.0
Southampton,Sam McQueen,0.0,DEF,2017-18,30,0.0,0.0,0.0,0.0,0.0,1,38,1.54568382261292,0.6818237759778196,0.4180215850677217,2019-05-12,0.0,0.0
Southampton,Yan Valery,43.0,DEF,2018-19,30,90.0,0.1,0.027999999999999997,0.0,0.022,1,32,1.1286160924167663,1.565391697338935,0.2238841100453358,2019-03-30,3.572706095631403,3.1596326058068662
Southampton,Yan Valery,43.0,DEF,2018-19,30,90.0,0.1,0.027999999999999997,0.0,0.022,1,33,0.5890109191479964,2.205489790961919,0.0600330881387603,2019-04-05,2.593538904043839,2.3779609076356722
Southampton,Yan Valery,43.0,DEF,2018-19,30,90.0,0.1,0.027999999999999997,0.0,0.022,1,34,1.2905343192219956,1.3665695424740414,0.2742221206120575,2019-04-13,3.8712090739814276,3.398873513146177
Southampton,Yan Valery,43.0,DEF,2018-19,30,90.0,0.1,0.027999999999999997,0.0,0.022,2,35,1.90807748734918,3.2900156039811934,0.3860025843864402,2019-04-23,4.688856829955268,3.990500469585469
Southampton,Yan Valery,43.0,DEF,2018-19,30,90.0,0.1,0.027999999999999997,0.0,0.022,1,36,1.324501223507846,1.2255227930443258,0.3020256166954434,2019-04-27,4.002803200886481,3.51803575308261
Southampton,Yan Valery,43.0,DEF,2018-19,30,90.0,0.1,0.027999999999999997,0.0,0.022,1,37,1.2450666971810682,1.6442290443805758,0.2215805767334029,2019-05-04,3.6333623252422527,3.1776679140739814
Southampton,Yan Valery,43.0,DEF,2018-19,30,90.0,0.1,0.027999999999999997,0.0,0.022,1,38,1.54568382261292,0.6818237759778196,0.4180215850677217,2019-05-12,4.599496633838639,4.03377635476231
Southampton,Wesley Hoedt,0.0,DEF,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,32,1.1286160924167663,1.565391697338935,0.2238841100453358,2019-03-30,0.0,0.0
Southampton,Wesley Hoedt,0.0,DEF,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,33,0.5890109191479964,2.205489790961919,0.0600330881387603,2019-04-05,0.0,0.0
Southampton,Wesley Hoedt,0.0,DEF,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,34,1.2905343192219956,1.3665695424740414,0.2742221206120575,2019-04-13,0.0,0.0
Southampton,Wesley Hoedt,0.0,DEF,2018-19,30,0.0,0.0,0.0,0.0,0.0,2,35,1.90807748734918,3.2900156039811934,0.3860025843864402,2019-04-23,0.0,0.0
Southampton,Wesley Hoedt,0.0,DEF,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,36,1.324501223507846,1.2255227930443258,0.3020256166954434,2019-04-27,0.0,0.0
Southampton,Wesley Hoedt,0.0,DEF,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,37,1.2450666971810682,1.6442290443805758,0.2215805767334029,2019-05-04,0.0,0.0
Southampton,Wesley Hoedt,0.0,DEF,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,38,1.54568382261292,0.6818237759778196,0.4180215850677217,2019-05-12,0.0,0.0
Southampton,Tyreke Johnson,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,32,1.1286160924167663,1.565391697338935,0.2238841100453358,2019-03-30,0.0,0.0
Southampton,Tyreke Johnson,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,33,0.5890109191479964,2.205489790961919,0.0600330881387603,2019-04-05,0.0,0.0
Southampton,Tyreke Johnson,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,34,1.2905343192219956,1.3665695424740414,0.2742221206120575,2019-04-13,0.0,0.0
Southampton,Tyreke Johnson,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,2,35,1.90807748734918,3.2900156039811934,0.3860025843864402,2019-04-23,0.0,0.0
Southampton,Tyreke Johnson,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,36,1.324501223507846,1.2255227930443258,0.3020256166954434,2019-04-27,0.0,0.0
Southampton,Tyreke Johnson,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,37,1.2450666971810682,1.6442290443805758,0.2215805767334029,2019-05-04,0.0,0.0
Southampton,Tyreke Johnson,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,38,1.54568382261292,0.6818237759778196,0.4180215850677217,2019-05-12,0.0,0.0
Southampton,Stuart Armstrong,17.0,MID,2018-19,30,14.0,0.0,0.07999999999999999,0.0,0.024,1,32,1.1286160924167663,1.565391697338935,0.2238841100453358,2019-03-30,1.2238841100453357,1.7565909056660494
Southampton,Stuart Armstrong,17.0,MID,2018-19,30,14.0,0.0,0.07999999999999999,0.0,0.024,1,33,0.5890109191479964,2.205489790961919,0.0600330881387603,2019-04-05,1.0600330881387603,1.3380462419766146
Southampton,Stuart Armstrong,17.0,MID,2018-19,30,14.0,0.0,0.07999999999999999,0.0,0.024,1,34,1.2905343192219956,1.3665695424740414,0.2742221206120575,2019-04-13,1.2742221206120574,1.8833543192848392
Southampton,Stuart Armstrong,17.0,MID,2018-19,30,14.0,0.0,0.07999999999999999,0.0,0.024,2,35,1.90807748734918,3.2900156039811934,0.3860025843864402,2019-04-23,1.38600258438644,2.286615158415253
Southampton,Stuart Armstrong,17.0,MID,2018-19,30,14.0,0.0,0.07999999999999999,0.0,0.024,1,36,1.324501223507846,1.2255227930443258,0.3020256166954434,2019-04-27,1.3020256166954434,1.9271901941911467
Southampton,Stuart Armstrong,17.0,MID,2018-19,30,14.0,0.0,0.07999999999999999,0.0,0.024,1,37,1.2450666971810682,1.6442290443805758,0.2215805767334029,2019-05-04,1.221580576733403,1.809252057802867
Southampton,Stuart Armstrong,17.0,MID,2018-19,30,14.0,0.0,0.07999999999999999,0.0,0.024,1,38,1.54568382261292,0.6818237759778196,0.4180215850677217,2019-05-12,1.4180215850677218,2.14758434934102
Southampton,Steven Davis,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,32,1.1286160924167663,1.565391697338935,0.2238841100453358,2019-03-30,0.0,0.0
Southampton,Steven Davis,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,33,0.5890109191479964,2.205489790961919,0.0600330881387603,2019-04-05,0.0,0.0
Southampton,Steven Davis,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,34,1.2905343192219956,1.3665695424740414,0.2742221206120575,2019-04-13,0.0,0.0
Southampton,Steven Davis,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,2,35,1.90807748734918,3.2900156039811934,0.3860025843864402,2019-04-23,0.0,0.0
Southampton,Steven Davis,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,36,1.324501223507846,1.2255227930443258,0.3020256166954434,2019-04-27,0.0,0.0
Southampton,Steven Davis,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,37,1.2450666971810682,1.6442290443805758,0.2215805767334029,2019-05-04,0.0,0.0
Southampton,Steven Davis,0.0,MID,2018-19,30,0.0,0.0,0.0,0.0,0.0,1,38,1.54568382261292,0.6818237759778196,0.4180215850677217,2019-05-12,0.0,0.0
Southampton,Shane Long,7.0,FWD,2018-19,30,13.5,0.0,0.013999999999999993,0.0,0.038,1,32,1.1286160924167663,1.565391697338935,0.2238841100453358,2019-03-30,1.0,1.1918647357108503
Southampton,Shane Long,7.0,FWD,2018-19,30,13.5,0.0,0.013999999999999993,0.0,0.038,1,33,0.5890109191479964,2.205489790961919,0.0600330881387603,2019-04-05,1.0,1.1001318562551594
Southampton,Shane Long,7.0,FWD,2018-19,30,13.5,0.0,0.013999999999999993,0.0,0.038,1,34,1.2905343192219956,1.3665695424740414,0.2742221206120575,2019-04-13,1.0,1.219390834267739
Southampton,Shane Long,7.0,FWD,2018-19,30,13.5,0.0,0.013999999999999993,0.0,0.038,2,35,1.90807748734918,3.2900156039811934,0.3860025843864402,2019-04-23,1.0,1.3243731728493606
Southampton,Shane Long,7.0,FWD,2018-19,30,13.5,0.0,0.013999999999999993,0.0,0.038,1,36,1.324501223507846,1.2255227930443258,0.3020256166954434,2019-04-27,1.0,1.2251652079963338
Southampton,Shane Long,7.0,FWD,2018-19,30,13.5,0.0,0.013999999999999993,0.0,0.038,1,37,1.2450666971810682,1.6442290443805758,0.2215805767334029,2019-05-04,1.0,1.2116613385207815
Southampton,Shane Long,7.0,FWD,2018-19,30,13.5,0.0,0.013999999999999993,0.0,0.038,1,38,1.54568382261292,0.6818237759778196,0.4180215850677217,2019-05-12,1.0,1.2627662498441963
